n features,dimensions,c,iterations
100,2,4.200000000000001,50
100,2,4.200000000000001,5
100,2,4.200000000000001,6
100,2,4.200000000000001,14
100,2,4.200000000000001,21
100,2,4.200000000000001,3
100,2,4.200000000000001,9
100,2,4.200000000000001,5
100,2,4.200000000000001,43
100,2,4.200000000000001,5
100,2,4.200000000000001,12
100,2,4.200000000000001,367
100,2,4.200000000000001,25
100,2,4.200000000000001,2
100,2,4.200000000000001,3
100,2,4.200000000000001,17
100,2,4.200000000000001,11
100,2,4.200000000000001,34
100,2,4.200000000000001,8
100,2,4.200000000000001,5
100,2,4.200000000000001,3
100,2,4.200000000000001,6
100,2,4.200000000000001,6
100,2,4.200000000000001,64
100,2,4.200000000000001,268
100,2,4.200000000000001,17
100,2,4.200000000000001,13
100,2,4.200000000000001,406
100,2,4.200000000000001,8
100,2,4.200000000000001,609
100,2,4.200000000000001,2
100,2,4.200000000000001,44
100,2,4.200000000000001,4
100,2,4.200000000000001,2
100,2,4.200000000000001,5
100,2,4.200000000000001,13
100,2,4.200000000000001,5
100,2,4.200000000000001,12
100,2,4.200000000000001,224
100,2,4.200000000000001,30
100,2,4.200000000000001,11
100,2,4.200000000000001,302
100,2,4.200000000000001,6314
100,2,4.200000000000001,69
100,2,4.200000000000001,2
100,2,4.200000000000001,178
100,2,4.200000000000001,21
100,2,4.200000000000001,859
100,2,4.200000000000001,11
100,2,4.200000000000001,56
100,2,4.200000000000001,3
100,2,4.200000000000001,5
100,2,4.200000000000001,10
100,2,4.200000000000001,71
100,2,4.200000000000001,18
100,2,4.200000000000001,69
100,2,4.200000000000001,12
100,2,4.200000000000001,5
100,2,4.200000000000001,29
100,2,4.200000000000001,69
100,2,4.200000000000001,5101
100,2,4.200000000000001,10
100,2,4.200000000000001,8
100,2,4.200000000000001,10
100,2,4.200000000000001,4
100,2,4.200000000000001,34
100,2,4.200000000000001,6
100,2,4.200000000000001,3
100,2,4.200000000000001,2
100,2,4.200000000000001,5
100,2,4.200000000000001,28
100,2,4.200000000000001,32
100,2,4.200000000000001,39
100,2,4.200000000000001,15
100,2,4.200000000000001,145
100,2,4.200000000000001,8
100,2,4.200000000000001,101
100,2,4.200000000000001,3
100,2,4.200000000000001,11
100,2,4.200000000000001,19
100,2,4.200000000000001,45
100,2,4.200000000000001,78
100,2,4.200000000000001,2
100,2,4.200000000000001,1659
100,2,4.200000000000001,1589
100,2,4.200000000000001,18
100,2,4.200000000000001,6
100,2,4.200000000000001,10
100,2,4.200000000000001,11
100,2,4.200000000000001,33
100,2,4.200000000000001,2
100,2,4.200000000000001,7
100,2,4.200000000000001,232
100,2,4.200000000000001,28
100,2,4.200000000000001,38
100,2,4.200000000000001,3
100,2,4.200000000000001,3
100,2,4.200000000000001,4
100,2,4.200000000000001,26
100,2,4.200000000000001,1461
100,2,4.200000000000001,39
100,2,4.200000000000001,4
100,2,4.200000000000001,10000
100,2,4.200000000000001,37
100,2,4.200000000000001,56
100,2,4.200000000000001,2
100,2,4.200000000000001,62
100,2,4.200000000000001,7
100,2,4.200000000000001,1263
100,2,4.200000000000001,6
100,2,4.200000000000001,121
100,2,4.200000000000001,175
100,2,4.200000000000001,2
100,2,4.200000000000001,23
100,2,4.200000000000001,10000
100,2,4.200000000000001,5
100,2,4.200000000000001,2
100,2,4.200000000000001,114
100,2,4.200000000000001,3
100,2,4.200000000000001,3
100,2,4.200000000000001,6
100,2,4.200000000000001,6
100,2,4.200000000000001,87
100,2,4.200000000000001,3
100,2,4.200000000000001,83
100,2,4.200000000000001,389
100,2,4.200000000000001,2
100,2,4.200000000000001,2
100,2,4.200000000000001,10
100,2,4.200000000000001,88
100,2,4.200000000000001,9
100,2,4.200000000000001,276
100,2,4.200000000000001,8
100,2,4.200000000000001,16
100,2,4.200000000000001,186
100,2,4.200000000000001,15
100,2,4.200000000000001,3
100,2,4.200000000000001,144
100,2,4.200000000000001,5
100,2,4.200000000000001,48
100,2,4.200000000000001,28
100,2,4.200000000000001,3
100,2,4.200000000000001,35
100,2,4.200000000000001,749
100,2,4.200000000000001,150
100,2,4.200000000000001,25
100,2,4.200000000000001,228
100,2,4.200000000000001,9
100,2,4.200000000000001,2
100,2,4.200000000000001,11
100,2,4.200000000000001,41
100,2,4.200000000000001,30
100,2,4.200000000000001,246
100,2,4.200000000000001,1002
100,2,4.200000000000001,29
100,2,4.200000000000001,42
100,2,4.200000000000001,2878
100,2,4.200000000000001,131
100,2,4.200000000000001,5
100,2,4.200000000000001,6
100,2,4.200000000000001,10
100,2,4.200000000000001,4
100,2,4.200000000000001,176
100,2,4.200000000000001,92
100,2,4.200000000000001,15
100,2,4.200000000000001,10
100,2,4.200000000000001,214
100,2,4.200000000000001,605
100,2,4.200000000000001,8
100,2,4.200000000000001,10
100,2,4.200000000000001,8
100,2,4.200000000000001,6
100,2,4.200000000000001,12
100,2,4.200000000000001,6
100,2,4.200000000000001,87
100,2,4.200000000000001,2
100,2,4.200000000000001,106
100,2,4.200000000000001,5
100,2,4.200000000000001,3
100,2,4.200000000000001,12
100,2,4.200000000000001,9
100,2,4.200000000000001,7
100,2,4.200000000000001,24
100,2,4.200000000000001,489
100,2,4.200000000000001,872
100,2,4.200000000000001,6
100,2,4.200000000000001,38
100,2,4.200000000000001,116
100,2,4.200000000000001,3
100,2,4.200000000000001,2
100,2,4.200000000000001,4
100,2,4.200000000000001,7
100,2,4.200000000000001,6
100,2,4.200000000000001,38
100,2,4.200000000000001,2
100,2,4.200000000000001,64
100,2,4.200000000000001,22
100,2,4.200000000000001,13
100,2,4.200000000000001,3
100,2,4.200000000000001,21
100,2,4.200000000000001,8
100,2,4.200000000000001,397
100,2,4.200000000000001,29
100,2,4.200000000000001,223
100,2,4.200000000000001,6
100,2,4.200000000000001,2
100,2,4.200000000000001,22
100,2,4.200000000000001,3
100,2,4.200000000000001,4
100,2,4.200000000000001,3
100,2,4.200000000000001,11
100,2,4.200000000000001,4
100,2,4.200000000000001,7
100,2,4.200000000000001,33
100,2,4.200000000000001,60
100,2,4.200000000000001,28
100,2,4.200000000000001,316
100,2,4.200000000000001,10
100,2,4.200000000000001,13
100,2,4.200000000000001,4
100,2,4.200000000000001,3
100,2,4.200000000000001,587
100,2,4.200000000000001,4
100,2,4.200000000000001,17
100,2,4.200000000000001,108
100,2,4.200000000000001,23
100,2,4.200000000000001,12
100,2,4.200000000000001,11
100,2,4.200000000000001,126
100,2,4.200000000000001,4
100,2,4.200000000000001,40
100,2,4.200000000000001,144
100,2,4.200000000000001,302
100,2,4.200000000000001,32
100,2,4.200000000000001,5
100,2,4.200000000000001,2
100,2,4.200000000000001,118
100,2,4.200000000000001,21
100,2,4.200000000000001,680
100,2,4.200000000000001,5
100,2,4.200000000000001,41
100,2,4.200000000000001,106
100,2,4.200000000000001,38
100,2,4.200000000000001,16
100,2,4.200000000000001,78
100,2,4.200000000000001,1000
100,2,4.200000000000001,3
100,2,4.200000000000001,30
100,2,4.200000000000001,2
100,2,4.200000000000001,69
100,2,4.200000000000001,43
100,2,4.200000000000001,5
100,2,4.200000000000001,133
100,2,4.200000000000001,7
100,2,4.200000000000001,8
100,2,4.200000000000001,12
100,2,4.200000000000001,5
100,2,4.200000000000001,6
100,2,4.200000000000001,17
100,2,4.400000000000001,9
100,2,4.400000000000001,16
100,2,4.400000000000001,70
100,2,4.400000000000001,3
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,46
100,2,4.400000000000001,215
100,2,4.400000000000001,72
100,2,4.400000000000001,3
100,2,4.400000000000001,44
100,2,4.400000000000001,16
100,2,4.400000000000001,14
100,2,4.400000000000001,4
100,2,4.400000000000001,106
100,2,4.400000000000001,17
100,2,4.400000000000001,222
100,2,4.400000000000001,4
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,272
100,2,4.400000000000001,18
100,2,4.400000000000001,13
100,2,4.400000000000001,9
100,2,4.400000000000001,123
100,2,4.400000000000001,8
100,2,4.400000000000001,3
100,2,4.400000000000001,3
100,2,4.400000000000001,4
100,2,4.400000000000001,3
100,2,4.400000000000001,15
100,2,4.400000000000001,6
100,2,4.400000000000001,4
100,2,4.400000000000001,4
100,2,4.400000000000001,4
100,2,4.400000000000001,6
100,2,4.400000000000001,427
100,2,4.400000000000001,10
100,2,4.400000000000001,750
100,2,4.400000000000001,28
100,2,4.400000000000001,6
100,2,4.400000000000001,6
100,2,4.400000000000001,2
100,2,4.400000000000001,21
100,2,4.400000000000001,1855
100,2,4.400000000000001,9
100,2,4.400000000000001,36
100,2,4.400000000000001,4
100,2,4.400000000000001,46
100,2,4.400000000000001,46
100,2,4.400000000000001,5
100,2,4.400000000000001,85
100,2,4.400000000000001,2
100,2,4.400000000000001,32
100,2,4.400000000000001,3
100,2,4.400000000000001,3
100,2,4.400000000000001,51
100,2,4.400000000000001,10
100,2,4.400000000000001,2
100,2,4.400000000000001,13
100,2,4.400000000000001,6
100,2,4.400000000000001,153
100,2,4.400000000000001,44
100,2,4.400000000000001,24
100,2,4.400000000000001,14
100,2,4.400000000000001,113
100,2,4.400000000000001,6
100,2,4.400000000000001,3
100,2,4.400000000000001,12
100,2,4.400000000000001,68
100,2,4.400000000000001,266
100,2,4.400000000000001,51
100,2,4.400000000000001,33
100,2,4.400000000000001,9
100,2,4.400000000000001,23
100,2,4.400000000000001,12
100,2,4.400000000000001,3
100,2,4.400000000000001,5826
100,2,4.400000000000001,39
100,2,4.400000000000001,41
100,2,4.400000000000001,9
100,2,4.400000000000001,14
100,2,4.400000000000001,5
100,2,4.400000000000001,206
100,2,4.400000000000001,36
100,2,4.400000000000001,116
100,2,4.400000000000001,29
100,2,4.400000000000001,6
100,2,4.400000000000001,19
100,2,4.400000000000001,15
100,2,4.400000000000001,3
100,2,4.400000000000001,11
100,2,4.400000000000001,9
100,2,4.400000000000001,13
100,2,4.400000000000001,22
100,2,4.400000000000001,272
100,2,4.400000000000001,2294
100,2,4.400000000000001,37
100,2,4.400000000000001,2
100,2,4.400000000000001,47
100,2,4.400000000000001,36
100,2,4.400000000000001,1279
100,2,4.400000000000001,30
100,2,4.400000000000001,372
100,2,4.400000000000001,30
100,2,4.400000000000001,201
100,2,4.400000000000001,83
100,2,4.400000000000001,6
100,2,4.400000000000001,7
100,2,4.400000000000001,5
100,2,4.400000000000001,2
100,2,4.400000000000001,1762
100,2,4.400000000000001,2
100,2,4.400000000000001,4
100,2,4.400000000000001,72
100,2,4.400000000000001,971
100,2,4.400000000000001,29
100,2,4.400000000000001,4
100,2,4.400000000000001,4
100,2,4.400000000000001,2
100,2,4.400000000000001,8
100,2,4.400000000000001,8
100,2,4.400000000000001,7
100,2,4.400000000000001,4
100,2,4.400000000000001,66
100,2,4.400000000000001,602
100,2,4.400000000000001,68
100,2,4.400000000000001,12
100,2,4.400000000000001,70
100,2,4.400000000000001,91
100,2,4.400000000000001,16
100,2,4.400000000000001,280
100,2,4.400000000000001,2
100,2,4.400000000000001,12
100,2,4.400000000000001,8
100,2,4.400000000000001,8
100,2,4.400000000000001,8
100,2,4.400000000000001,28
100,2,4.400000000000001,68
100,2,4.400000000000001,5
100,2,4.400000000000001,64
100,2,4.400000000000001,10
100,2,4.400000000000001,6
100,2,4.400000000000001,2
100,2,4.400000000000001,2
100,2,4.400000000000001,8
100,2,4.400000000000001,11
100,2,4.400000000000001,383
100,2,4.400000000000001,370
100,2,4.400000000000001,23
100,2,4.400000000000001,65
100,2,4.400000000000001,16
100,2,4.400000000000001,4
100,2,4.400000000000001,134
100,2,4.400000000000001,8
100,2,4.400000000000001,3
100,2,4.400000000000001,10
100,2,4.400000000000001,20
100,2,4.400000000000001,6
100,2,4.400000000000001,4
100,2,4.400000000000001,63
100,2,4.400000000000001,921
100,2,4.400000000000001,2
100,2,4.400000000000001,399
100,2,4.400000000000001,6
100,2,4.400000000000001,5
100,2,4.400000000000001,58
100,2,4.400000000000001,17
100,2,4.400000000000001,13
100,2,4.400000000000001,15
100,2,4.400000000000001,23
100,2,4.400000000000001,92
100,2,4.400000000000001,3
100,2,4.400000000000001,3
100,2,4.400000000000001,17
100,2,4.400000000000001,14
100,2,4.400000000000001,5
100,2,4.400000000000001,1091
100,2,4.400000000000001,13
100,2,4.400000000000001,211
100,2,4.400000000000001,2
100,2,4.400000000000001,23
100,2,4.400000000000001,11
100,2,4.400000000000001,6
100,2,4.400000000000001,21
100,2,4.400000000000001,53
100,2,4.400000000000001,10
100,2,4.400000000000001,158
100,2,4.400000000000001,3
100,2,4.400000000000001,7
100,2,4.400000000000001,10
100,2,4.400000000000001,6
100,2,4.400000000000001,23
100,2,4.400000000000001,3
100,2,4.400000000000001,16
100,2,4.400000000000001,14
100,2,4.400000000000001,6
100,2,4.400000000000001,3
100,2,4.400000000000001,22
100,2,4.400000000000001,39
100,2,4.400000000000001,14
100,2,4.400000000000001,9
100,2,4.400000000000001,13
100,2,4.400000000000001,30
100,2,4.400000000000001,5
100,2,4.400000000000001,425
100,2,4.400000000000001,8
100,2,4.400000000000001,32
100,2,4.400000000000001,42
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,10
100,2,4.400000000000001,224
100,2,4.400000000000001,48
100,2,4.400000000000001,33
100,2,4.400000000000001,5
100,2,4.400000000000001,31
100,2,4.400000000000001,6
100,2,4.400000000000001,2
100,2,4.400000000000001,495
100,2,4.400000000000001,72
100,2,4.400000000000001,16
100,2,4.400000000000001,2
100,2,4.400000000000001,97
100,2,4.400000000000001,2
100,2,4.400000000000001,15
100,2,4.400000000000001,14
100,2,4.400000000000001,3
100,2,4.400000000000001,73
100,2,4.400000000000001,91
100,2,4.400000000000001,212
100,2,4.400000000000001,47
100,2,4.400000000000001,53
100,2,4.400000000000001,36
100,2,4.400000000000001,164
100,2,4.400000000000001,41
100,2,4.400000000000001,2
100,2,4.400000000000001,20
100,2,4.400000000000001,17
100,2,4.400000000000001,36
100,2,4.400000000000001,53
100,2,4.400000000000001,4
100,2,4.400000000000001,10
100,2,4.400000000000001,11
100,2,4.400000000000001,3
100,2,4.400000000000001,5
100,2,4.400000000000001,2
100,2,4.400000000000001,427
100,2,4.400000000000001,89
100,2,4.400000000000001,5
100,2,4.400000000000001,125
100,2,4.400000000000001,22
100,2,4.400000000000001,38
100,2,4.400000000000001,10
100,2,4.400000000000001,71
100,2,4.400000000000001,2
100,2,4.400000000000001,156
100,2,4.400000000000001,60
100,2,4.400000000000001,196
100,2,4.400000000000001,4
100,2,4.400000000000001,3
100,2,4.400000000000001,56
100,2,4.400000000000001,13
100,2,4.400000000000001,122
100,2,4.400000000000001,6
100,2,4.400000000000001,176
100,2,4.400000000000001,5
100,2,4.400000000000001,4
100,2,4.400000000000001,22
100,2,4.400000000000001,10
100,2,4.400000000000001,1061
100,2,4.400000000000001,16
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,6
100,2,4.400000000000001,4
100,2,4.400000000000001,11
100,2,4.400000000000001,317
100,2,4.400000000000001,2
100,2,4.400000000000001,186
100,2,4.400000000000001,3
100,2,4.400000000000001,304
100,2,4.400000000000001,201
100,2,4.400000000000001,9
100,2,4.400000000000001,55
100,2,4.400000000000001,9
100,2,4.400000000000001,5
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,25
100,2,4.400000000000001,325
100,2,4.400000000000001,367
100,2,4.400000000000001,464
100,2,4.400000000000001,25
100,2,4.400000000000001,63
100,2,4.400000000000001,2
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,5
100,2,4.400000000000001,71
100,2,4.400000000000001,411
100,2,4.400000000000001,13
100,2,4.400000000000001,9
100,2,4.400000000000001,24
100,2,4.400000000000001,37
100,2,4.400000000000001,14
100,2,4.400000000000001,79
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,13
100,2,4.400000000000001,9
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,28
100,2,4.400000000000001,9
100,2,4.400000000000001,2
100,2,4.400000000000001,23
100,2,4.400000000000001,6
100,2,4.400000000000001,30
100,2,4.400000000000001,7
100,2,4.400000000000001,645
100,2,4.400000000000001,2
100,2,4.400000000000001,13
100,2,4.400000000000001,985
100,2,4.400000000000001,2010
100,2,4.400000000000001,35
100,2,4.400000000000001,17
100,2,4.400000000000001,187
100,2,4.400000000000001,245
100,2,4.400000000000001,7
100,2,4.400000000000001,169
100,2,4.400000000000001,419
100,2,4.400000000000001,154
100,2,4.400000000000001,33
100,2,4.400000000000001,17
100,2,4.400000000000001,9
100,2,4.400000000000001,26
100,2,4.400000000000001,20
100,2,4.400000000000001,11
100,2,4.400000000000001,3
100,2,4.400000000000001,4
100,2,4.400000000000001,9
100,2,4.400000000000001,39
100,2,4.400000000000001,5
100,2,4.400000000000001,7
100,2,4.400000000000001,3
100,2,4.400000000000001,5
100,2,4.400000000000001,3
100,2,4.400000000000001,4
100,2,4.400000000000001,19
100,2,4.400000000000001,4
100,2,4.400000000000001,192
100,2,4.400000000000001,4
100,2,4.400000000000001,8
100,2,4.400000000000001,13
100,2,4.400000000000001,7
100,2,4.400000000000001,8
100,2,4.400000000000001,1480
100,2,4.400000000000001,2
100,2,4.400000000000001,58
100,2,4.400000000000001,4
100,2,4.400000000000001,10
100,2,4.400000000000001,2
100,2,4.400000000000001,30
100,2,4.400000000000001,64
100,2,4.400000000000001,163
100,2,4.400000000000001,30
100,2,4.400000000000001,4
100,2,4.400000000000001,13
100,2,4.400000000000001,16
100,2,4.400000000000001,24
100,2,4.400000000000001,7
100,2,4.400000000000001,81
100,2,4.400000000000001,2
100,2,4.400000000000001,236
100,2,4.400000000000001,21
100,2,4.400000000000001,8
100,2,4.400000000000001,84
100,2,4.400000000000001,48
100,2,4.400000000000001,4
100,2,4.400000000000001,129
100,2,4.400000000000001,3
100,2,4.400000000000001,121
100,2,4.400000000000001,4
100,2,4.400000000000001,9
100,2,4.400000000000001,25
100,2,4.400000000000001,164
100,2,4.400000000000001,7
100,2,4.400000000000001,76
100,2,4.400000000000001,5
100,2,4.400000000000001,13
100,2,4.400000000000001,16
100,2,4.400000000000001,5
100,2,4.400000000000001,64
100,2,4.400000000000001,2
100,2,4.400000000000001,44
100,2,4.400000000000001,7
100,2,4.400000000000001,3
100,2,4.400000000000001,296
100,2,4.400000000000001,100
100,2,4.400000000000001,12
100,2,4.400000000000001,76
100,2,4.400000000000001,69
100,2,4.400000000000001,6
100,2,4.400000000000001,3
100,2,4.400000000000001,68
100,2,4.400000000000001,3
100,2,4.400000000000001,50
100,2,4.400000000000001,12
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,19
100,2,4.400000000000001,11
100,2,4.400000000000001,23
100,2,4.400000000000001,579
100,2,4.400000000000001,15
100,2,4.400000000000001,30
100,2,4.400000000000001,2
100,2,4.400000000000001,10000
100,2,4.400000000000001,12
100,2,4.400000000000001,6
100,2,4.400000000000001,97
100,2,4.400000000000001,7
100,2,4.400000000000001,29
100,2,4.400000000000001,13
100,2,4.400000000000001,27
100,2,4.400000000000001,5
100,2,4.400000000000001,20
100,2,4.400000000000001,4
100,2,4.400000000000001,7
100,2,4.400000000000001,6
100,2,4.400000000000001,19
100,2,4.400000000000001,28
100,2,4.400000000000001,12
100,2,4.400000000000001,5
100,2,4.400000000000001,271
100,2,4.400000000000001,47
100,2,4.400000000000001,9
100,2,4.400000000000001,450
100,2,4.400000000000001,52
100,2,4.400000000000001,4
100,2,4.400000000000001,6
100,2,4.400000000000001,2
100,2,4.400000000000001,17
100,2,4.400000000000001,11
100,2,4.400000000000001,3
100,2,4.400000000000001,12
100,2,4.400000000000001,53
100,2,4.400000000000001,3
100,2,4.400000000000001,14
100,2,4.400000000000001,90
100,2,4.400000000000001,333
100,2,4.400000000000001,132
100,2,4.400000000000001,30
100,2,4.400000000000001,8
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,13
100,2,4.400000000000001,190
100,2,4.400000000000001,7952
100,2,4.400000000000001,2
100,2,4.400000000000001,75
100,2,4.400000000000001,2
100,2,4.400000000000001,22
100,2,4.400000000000001,9
100,2,4.400000000000001,6
100,2,4.400000000000001,11
100,2,4.400000000000001,9
100,2,4.400000000000001,30
100,2,4.400000000000001,9
100,2,4.400000000000001,55
100,2,4.400000000000001,6
100,2,4.400000000000001,8
100,2,4.400000000000001,2
100,2,4.400000000000001,13
100,2,4.400000000000001,6
100,2,4.400000000000001,5
100,2,4.400000000000001,51
100,2,4.400000000000001,9
100,2,4.400000000000001,9
100,2,4.400000000000001,11
100,2,4.400000000000001,5
100,2,4.400000000000001,9
100,2,4.400000000000001,329
100,2,4.400000000000001,56
100,2,4.400000000000001,63
100,2,4.400000000000001,22
100,2,4.400000000000001,178
100,2,4.400000000000001,10
100,2,4.400000000000001,2
100,2,4.400000000000001,64
100,2,4.400000000000001,5
100,2,4.400000000000001,37
100,2,4.400000000000001,2
100,2,4.400000000000001,2
100,2,4.400000000000001,4
100,2,4.400000000000001,64
100,2,4.400000000000001,7
100,2,4.400000000000001,137
100,2,4.400000000000001,5
100,2,4.400000000000001,12
100,2,4.400000000000001,39
100,2,4.400000000000001,2
100,2,4.400000000000001,472
100,2,4.400000000000001,6
100,2,4.400000000000001,13
100,2,4.400000000000001,5
100,2,4.400000000000001,8
100,2,4.400000000000001,820
100,2,4.400000000000001,2
100,2,4.400000000000001,5
100,2,4.400000000000001,15
100,2,4.400000000000001,67
100,2,4.400000000000001,35
100,2,4.400000000000001,2
100,2,4.400000000000001,11
100,2,4.400000000000001,7
100,2,4.400000000000001,11
100,2,4.400000000000001,16
100,2,4.400000000000001,7
100,2,4.400000000000001,2
100,2,4.400000000000001,538
100,2,4.400000000000001,2
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,9
100,2,4.400000000000001,23
100,2,4.400000000000001,3
100,2,4.400000000000001,354
100,2,4.400000000000001,26
100,2,4.400000000000001,100
100,2,4.400000000000001,83
100,2,4.400000000000001,11
100,2,4.400000000000001,5
100,2,4.400000000000001,4
100,2,4.400000000000001,58
100,2,4.400000000000001,2
100,2,4.400000000000001,91
100,2,4.400000000000001,13
100,2,4.400000000000001,237
100,2,4.400000000000001,17
100,2,4.400000000000001,8
100,2,4.400000000000001,111
100,2,4.400000000000001,5
100,2,4.400000000000001,16
100,2,4.400000000000001,23
100,2,4.400000000000001,62
100,2,4.400000000000001,18
100,2,4.400000000000001,20
100,2,4.400000000000001,59
100,2,4.400000000000001,2
100,2,4.400000000000001,2
100,2,4.400000000000001,3
100,2,4.400000000000001,4
100,2,4.400000000000001,447
100,2,4.400000000000001,4
100,2,4.400000000000001,29
100,2,4.400000000000001,32
100,2,4.400000000000001,155
100,2,4.400000000000001,3
100,2,4.400000000000001,16
100,2,4.400000000000001,22
100,2,4.400000000000001,131
100,2,4.400000000000001,7
100,2,4.400000000000001,167
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,686
100,2,4.400000000000001,6
100,2,4.400000000000001,4
100,2,4.400000000000001,12
100,2,4.400000000000001,6
100,2,4.400000000000001,25
100,2,4.400000000000001,27
100,2,4.400000000000001,2
100,2,4.400000000000001,154
100,2,4.400000000000001,7
100,2,4.400000000000001,5
100,2,4.400000000000001,8
100,2,4.400000000000001,33
100,2,4.400000000000001,2
100,2,4.400000000000001,4
100,2,4.400000000000001,5
100,2,4.400000000000001,15
100,2,4.400000000000001,7
100,2,4.400000000000001,7
100,2,4.400000000000001,20
100,2,4.400000000000001,201
100,2,4.400000000000001,42
100,2,4.400000000000001,4
100,2,4.400000000000001,84
100,2,4.400000000000001,18
100,2,4.400000000000001,14
100,2,4.400000000000001,733
100,2,4.400000000000001,69
100,2,4.400000000000001,178
100,2,4.400000000000001,4
100,2,4.400000000000001,159
100,2,4.400000000000001,96
100,2,4.400000000000001,663
100,2,4.400000000000001,9
100,2,4.400000000000001,18
100,2,4.400000000000001,23
100,2,4.400000000000001,3
100,2,4.400000000000001,92
100,2,4.400000000000001,21
100,2,4.400000000000001,12
100,2,4.400000000000001,18
100,2,4.400000000000001,241
100,2,4.400000000000001,12
100,2,4.400000000000001,21
100,2,4.400000000000001,78
100,2,4.400000000000001,9
100,2,4.400000000000001,5
100,2,4.400000000000001,351
100,2,4.400000000000001,6
100,2,4.400000000000001,5
100,2,4.400000000000001,422
100,2,4.400000000000001,86
100,2,4.400000000000001,5
100,2,4.400000000000001,3
100,2,4.400000000000001,15
100,2,4.400000000000001,2
100,2,4.400000000000001,4
100,2,4.400000000000001,5
100,2,4.400000000000001,16
100,2,4.400000000000001,9
100,2,4.400000000000001,36
100,2,4.400000000000001,15
100,2,4.400000000000001,15
100,2,4.400000000000001,6
100,2,4.400000000000001,4
100,2,4.400000000000001,4
100,2,4.400000000000001,210
100,2,4.400000000000001,2
100,2,4.400000000000001,7
100,2,4.400000000000001,514
100,2,4.400000000000001,240
100,2,4.400000000000001,2
100,2,4.400000000000001,70
100,2,4.400000000000001,12
100,2,4.400000000000001,69
100,2,4.400000000000001,32
100,2,4.400000000000001,32
100,2,4.400000000000001,31
100,2,4.400000000000001,3
100,2,4.400000000000001,206
100,2,4.400000000000001,10
100,2,4.400000000000001,83
100,2,4.400000000000001,5
100,2,4.400000000000001,16
100,2,4.400000000000001,29
100,2,4.400000000000001,6
100,2,4.400000000000001,4
100,2,4.400000000000001,3
100,2,4.400000000000001,2
100,2,4.400000000000001,8
100,2,4.400000000000001,15
100,2,4.400000000000001,20
100,2,4.400000000000001,9
100,2,4.400000000000001,8
100,2,4.400000000000001,8
100,2,4.400000000000001,42
100,2,4.400000000000001,11
100,2,4.400000000000001,4
100,2,4.400000000000001,7
100,2,4.400000000000001,7
100,2,4.400000000000001,3
100,2,4.400000000000001,1695
100,2,4.400000000000001,2
100,2,4.400000000000001,351
100,2,4.400000000000001,6
100,2,4.400000000000001,10
100,2,4.400000000000001,4
100,2,4.400000000000001,73
100,2,4.400000000000001,14
100,2,4.400000000000001,1086
100,2,4.400000000000001,2
100,2,4.400000000000001,17
100,2,4.400000000000001,318
100,2,4.400000000000001,8
100,2,4.400000000000001,160
100,2,4.400000000000001,24
100,2,4.400000000000001,27
100,2,4.400000000000001,4
100,2,4.400000000000001,4
100,2,4.400000000000001,34
100,2,4.400000000000001,22
100,2,4.400000000000001,32
100,2,4.400000000000001,6
100,2,4.400000000000001,3
100,2,4.400000000000001,5
100,2,4.400000000000001,69
100,2,4.400000000000001,14
100,2,4.400000000000001,2
100,2,4.400000000000001,6
100,2,4.400000000000001,5
100,2,4.400000000000001,5
100,2,4.400000000000001,7
100,2,4.400000000000001,4
100,2,4.400000000000001,238
100,2,4.400000000000001,3
100,2,4.400000000000001,12
100,2,4.400000000000001,18
100,2,4.400000000000001,11
100,2,4.400000000000001,3
100,2,4.400000000000001,62
100,2,4.400000000000001,12
100,2,4.400000000000001,12
100,2,4.400000000000001,5
100,2,4.400000000000001,1524
100,2,4.400000000000001,75
100,2,4.400000000000001,10
100,2,4.400000000000001,20
100,2,4.400000000000001,53
100,2,4.400000000000001,6
100,2,4.400000000000001,59
100,2,4.400000000000001,2
100,2,4.400000000000001,39
100,2,4.400000000000001,1273
100,2,4.400000000000001,5
100,2,4.400000000000001,3
100,2,4.400000000000001,17
100,2,4.400000000000001,9
100,2,4.400000000000001,11
100,2,4.400000000000001,43
100,2,4.400000000000001,21
100,2,4.400000000000001,4
100,2,4.400000000000001,7
100,2,4.400000000000001,4
100,2,4.400000000000001,36
100,2,4.400000000000001,28
100,2,4.400000000000001,2
100,2,4.400000000000001,2
100,2,4.400000000000001,830
100,2,4.400000000000001,4
