n features,dimensions,c,iterations
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,78
100,2,0.8999999999999999,163
100,2,0.8999999999999999,5
100,2,0.8999999999999999,8
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,10
100,2,0.8999999999999999,38
100,2,0.8999999999999999,2
100,2,0.8999999999999999,97
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,7
100,2,0.8999999999999999,12
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,16
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,10
100,2,0.8999999999999999,5
100,2,0.8999999999999999,10
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,12
100,2,0.8999999999999999,7
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,12
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,7
100,2,0.8999999999999999,3
100,2,0.8999999999999999,8
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,8
100,2,0.8999999999999999,4
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,7
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,34
100,2,0.8999999999999999,6
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,22
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,7
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,31
100,2,0.8999999999999999,7
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,7
100,2,0.8999999999999999,4
100,2,0.8999999999999999,8
100,2,0.8999999999999999,12
100,2,0.8999999999999999,29
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,7
100,2,0.8999999999999999,20
100,2,0.8999999999999999,12
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,27
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,12
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,55
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,11
100,2,0.8999999999999999,10
100,2,0.8999999999999999,6
100,2,0.8999999999999999,5
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,16
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,21
100,2,0.8999999999999999,3
100,2,0.8999999999999999,32
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,9
100,2,0.8999999999999999,7
100,2,0.8999999999999999,29
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,9
100,2,0.8999999999999999,3
100,2,0.8999999999999999,19
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,13
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,355
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,13
100,2,0.8999999999999999,21
100,2,0.8999999999999999,5
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,7
100,2,0.8999999999999999,2
100,2,0.8999999999999999,11
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,7
100,2,0.8999999999999999,4
100,2,0.8999999999999999,4
100,2,0.8999999999999999,6
100,2,0.8999999999999999,31
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,9
100,2,0.8999999999999999,3
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,31
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,21
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,18
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,11
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,27
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,25
100,2,0.8999999999999999,2
100,2,0.8999999999999999,33
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,7
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,9
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,35
100,2,0.8999999999999999,19
100,2,0.8999999999999999,16
100,2,0.8999999999999999,2
100,2,0.8999999999999999,15
100,2,0.8999999999999999,16
100,2,0.8999999999999999,2
100,2,0.8999999999999999,12
100,2,0.8999999999999999,11
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,509
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,28
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,9
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,7
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,26
100,2,0.8999999999999999,3
100,2,0.8999999999999999,7
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,136
100,2,0.8999999999999999,19
100,2,0.8999999999999999,8
100,2,0.8999999999999999,22
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,17
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,86
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,6
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,4
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,7
100,2,0.8999999999999999,13
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,18
100,2,0.8999999999999999,2
100,2,0.8999999999999999,10
100,2,0.8999999999999999,5
100,2,0.8999999999999999,6
100,2,0.8999999999999999,4
100,2,0.8999999999999999,13
100,2,0.8999999999999999,2
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,14
100,2,0.8999999999999999,59
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,23
100,2,0.8999999999999999,14
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,8
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,8
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,8
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,23
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,22
100,2,0.8999999999999999,721
100,2,0.8999999999999999,3
100,2,0.8999999999999999,5
100,2,0.8999999999999999,7
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,9
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,7
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,25
100,2,0.8999999999999999,3
100,2,0.8999999999999999,7
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,5
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,7
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,14
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,18
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,28
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,11
100,2,0.8999999999999999,7
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,4
100,2,0.8999999999999999,8
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,39
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,10
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,13
100,2,0.8999999999999999,32
100,2,0.8999999999999999,3
100,2,0.8999999999999999,12
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,9
100,2,0.8999999999999999,500
100,2,0.8999999999999999,9
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,12
100,2,0.8999999999999999,6
100,2,0.8999999999999999,23
100,2,0.8999999999999999,2
100,2,0.8999999999999999,18
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,75
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,407
100,2,0.8999999999999999,2
100,2,0.8999999999999999,12
100,2,0.8999999999999999,5
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,6
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,55
100,2,0.8999999999999999,6
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,21
100,2,0.8999999999999999,2
100,2,0.8999999999999999,19
100,2,0.8999999999999999,8
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,16
100,2,0.8999999999999999,160
100,2,0.8999999999999999,3
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,68
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,3
100,2,0.8999999999999999,5
100,2,0.8999999999999999,5
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,4
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,13
100,2,0.8999999999999999,2
100,2,0.8999999999999999,13
100,2,0.8999999999999999,3
100,2,0.8999999999999999,6
100,2,0.8999999999999999,5
100,2,0.8999999999999999,5
100,2,0.8999999999999999,6
100,2,0.8999999999999999,4
100,2,0.8999999999999999,7
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,7
100,2,0.8999999999999999,11
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,74
100,2,0.8999999999999999,4
100,2,0.8999999999999999,11
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,4
100,2,0.8999999999999999,3
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,152
100,2,0.8999999999999999,22
100,2,0.8999999999999999,3
100,2,0.8999999999999999,10
100,2,0.8999999999999999,19
100,2,0.8999999999999999,10
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,19
100,2,0.8999999999999999,6
100,2,0.8999999999999999,8
100,2,0.8999999999999999,2
100,2,0.8999999999999999,2
100,2,0.8999999999999999,5
100,2,0.8999999999999999,72
100,2,0.8999999999999999,5
100,2,0.8999999999999999,5
100,2,0.8999999999999999,3
100,2,0.8999999999999999,2
100,2,0.8999999999999999,8
100,2,0.8999999999999999,3
100,2,0.8999999999999999,11
100,2,0.8999999999999999,29
100,2,0.8999999999999999,4
100,2,0.8999999999999999,2
100,2,0.8999999999999999,12
100,2,0.8999999999999999,7
100,2,0.8999999999999999,2
100,2,0.8999999999999999,18
100,2,0.8999999999999999,14
100,2,0.8999999999999999,12
100,2,0.8999999999999999,4
100,2,0.9999999999999999,7
100,2,0.9999999999999999,6
100,2,0.9999999999999999,62
100,2,0.9999999999999999,10
100,2,0.9999999999999999,7
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,28
100,2,0.9999999999999999,3
100,2,0.9999999999999999,44
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,16
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,20
100,2,0.9999999999999999,6
100,2,0.9999999999999999,3
100,2,0.9999999999999999,7
100,2,0.9999999999999999,6
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,25
100,2,0.9999999999999999,4
100,2,0.9999999999999999,6
100,2,0.9999999999999999,3
100,2,0.9999999999999999,4
100,2,0.9999999999999999,272
100,2,0.9999999999999999,2
100,2,0.9999999999999999,17
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,11
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,12
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,34
100,2,0.9999999999999999,6
100,2,0.9999999999999999,6
100,2,0.9999999999999999,4
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,7
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,6
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,21
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,4
100,2,0.9999999999999999,19
100,2,0.9999999999999999,18
100,2,0.9999999999999999,9
100,2,0.9999999999999999,3
100,2,0.9999999999999999,5
100,2,0.9999999999999999,7
100,2,0.9999999999999999,10
100,2,0.9999999999999999,43
100,2,0.9999999999999999,4
100,2,0.9999999999999999,32
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,11
100,2,0.9999999999999999,13
100,2,0.9999999999999999,6
100,2,0.9999999999999999,2
100,2,0.9999999999999999,20
100,2,0.9999999999999999,5
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,10
100,2,0.9999999999999999,8
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,13
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,11
100,2,0.9999999999999999,10
100,2,0.9999999999999999,15
100,2,0.9999999999999999,2
100,2,0.9999999999999999,24
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,7
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,25
100,2,0.9999999999999999,6
100,2,0.9999999999999999,4
100,2,0.9999999999999999,7
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,15
100,2,0.9999999999999999,10
100,2,0.9999999999999999,27
100,2,0.9999999999999999,21
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,7
100,2,0.9999999999999999,3
100,2,0.9999999999999999,7
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,17
100,2,0.9999999999999999,39
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,7
100,2,0.9999999999999999,5
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,14
100,2,0.9999999999999999,3
100,2,0.9999999999999999,5
100,2,0.9999999999999999,13
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,3
100,2,0.9999999999999999,5
100,2,0.9999999999999999,12
100,2,0.9999999999999999,4
100,2,0.9999999999999999,12
100,2,0.9999999999999999,9
100,2,0.9999999999999999,6
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,18
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,22
100,2,0.9999999999999999,14
100,2,0.9999999999999999,2
100,2,0.9999999999999999,27
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,19
100,2,0.9999999999999999,8
100,2,0.9999999999999999,9
100,2,0.9999999999999999,5
100,2,0.9999999999999999,4
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,34
100,2,0.9999999999999999,5
100,2,0.9999999999999999,6
100,2,0.9999999999999999,6
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,5
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,7
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,2
100,2,0.9999999999999999,3
100,2,0.9999999999999999,4
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,9
100,2,0.9999999999999999,13
100,2,0.9999999999999999,6
100,2,0.9999999999999999,6
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,30
100,2,0.9999999999999999,12
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,11
100,2,0.9999999999999999,4
100,2,0.9999999999999999,7
100,2,0.9999999999999999,16
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,5
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,3
100,2,0.9999999999999999,7
100,2,0.9999999999999999,2
100,2,0.9999999999999999,21
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,4
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,2
100,2,0.9999999999999999,5
100,2,0.9999999999999999,4
100,2,0.9999999999999999,18
